GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With Social Security income,Margin of Error; Total: - With Social Security income,Estimate; Total: - No Social Security income,Margin of Error; Total: - No Social Security income
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",989,56,255,56,734,64
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",8057,233,2869,224,5188,257
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",1276,76,266,59,1010,79
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",2061,114,574,117,1487,137
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",2109,115,667,132,1442,130
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",4767,161,1036,153,3731,172
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",5959,185,1140,123,4819,185
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",3276,130,768,130,2508,113
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",5889,441,1602,185,4287,395
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",3339,155,1092,134,2247,137
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",4750,216,1190,161,3560,200
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",5273,161,1287,127,3986,171
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",330,52,97,33,233,51
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",13099,338,3612,248,9487,338
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",2324,168,400,83,1924,153
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",1686,113,347,53,1339,105
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",2654,181,897,143,1757,170
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",1965,117,474,110,1491,115
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",932,64,262,50,670,69
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",640,45,188,40,452,38
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",733,48,224,36,509,41
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",6858,296,1890,211,4968,292
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",5586,211,1746,225,3840,270
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",1572,108,353,86,1219,115
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",3975,273,1383,180,2592,288
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",612,42,132,28,480,46
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",1384,91,275,75,1109,100
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",3629,201,1212,164,2417,224
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",8969,434,2644,280,6325,370
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",3126,172,984,172,2142,189
