GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With Social Security income,Margin of Error; Total: - With Social Security income,Estimate; Total: - No Social Security income,Margin of Error; Total: - No Social Security income
0400000US09,09,Connecticut,1355849,3506,394069,2460,961780,3734
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",0,12,0,12,0,12
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",6818,232,1732,212,5086,245
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",50333,773,13022,585,37311,722
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",5905,255,1631,183,4274,237
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",29358,689,6984,460,22374,500
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",6493,203,1614,149,4879,193
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",2564,106,805,98,1759,129
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",20178,411,5581,324,14597,377
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",22068,398,6274,296,15794,394
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",6663,186,2014,200,4649,224
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",6802,229,2008,216,4794,201
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",4770,192,1395,147,3375,191
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",9518,283,2571,257,6947,339
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",36236,668,9322,513,26914,606
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",3451,141,1084,122,2367,139
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",8667,234,2222,210,6445,238
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",15043,377,5221,303,9822,413
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",1367,85,456,71,911,89
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",45458,836,11097,532,34361,760
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",20290,365,6986,388,13304,432
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",12087,272,4276,242,7811,284
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",3154,116,785,114,2369,119
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",9477,219,2841,167,6636,249
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",5955,180,1497,142,4458,159
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",7218,185,2043,178,5175,218
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",7592,239,2632,234,4960,207
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",8508,329,3148,255,5360,313
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",25189,544,7665,434,17524,533
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",3461,135,773,114,2688,182
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",4001,154,1170,121,2831,166
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",2144,77,503,100,1641,103
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",20364,541,6017,400,14347,508
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",4521,243,1348,158,3173,237
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",16406,399,4867,332,11539,407
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",10353,292,3287,250,7066,231
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",13032,295,3601,291,9431,344
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",4359,163,1132,140,3227,181
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",45808,854,11509,504,34299,922
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",782,42,266,41,516,40
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",23982,555,6217,403,17765,543
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",2191,98,507,89,1684,93
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",27935,666,7719,472,20216,632
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",12659,292,4079,236,8580,261
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",7624,282,2535,285,5089,346
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",8114,329,2097,259,6017,320
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",8712,173,2177,164,6535,191
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",17052,350,5791,323,11261,327
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",9321,257,2729,227,6592,266
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",4893,176,1483,119,3410,174
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",24910,415,7560,366,17350,402
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",10865,283,4155,284,6710,296
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",10689,293,3184,284,7505,334
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",5189,291,1468,159,3721,273
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",1439,119,348,77,1091,108
